1453208101.28	0	1	0	Power	0.00	Press	0.80	0.10	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	55.57É0.00	Temp	21.00	0.00	1	0	Power	0.00	Press	0.71	0.16	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	55.21	3.81	0.75	0
1453208121.74	20.45	Temp	21.00	0.00	1	0	Power	0.00	Press	26.74	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	511.13	3.12	0.75	500
1453208122.06	20.79	Temp	21.00	0.00	1	0	Power	0.00	Press	26.73	0.08	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	510.30	3.34	0.75	500
1453208122.39	21.11	Temp	21.00	0.00	1	0	Power	0.00	Press	26.76	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	509.22	3.58	0.75	500
1453208122.72	21.44	Temp	21.00	0.00	1	0	Power	0.00	Press	26.76	0.13	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	510.31	3.49	0.75	500
1453208123.05	21.76	Temp	21.00	0.00	1	0	Power	0.00	Press	26.74	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	508.13	3.22	0.75	500
1453208123.39	22.09	Temp	21.00	0.00	1	0	Power	0.00	Press	26.70	0.09	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	508.85	3.78	0.75	500
1453208123.72	22.44	Temp	21.00	0.00	1	0	Power	0.00	Press	26.66	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	509.26	3.41	0.75	500
1453208124.04	22.76	Temp	21.00	0.00	1	0	Power	0.00	Press	26.62	0.10	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	508.39	3.52	0.75	500
1453208124.37	23.09	Temp	21.00	0.00	1	0	Power	0.00	Press	26.54	0.13	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	507.44	3.15	0.75	500
1453208124.71	23.41	Temp	21.00	0.00	1	0	Power	0.00	Press	26.48	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	509.79	3.38	0.75	500
1453208125.04	23.75	Temp	21.00	0.00	1	0	Power	0.00	Press	26.41	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	508.90	3.27	0.75	500
1453208125.36	24.09	Temp	21.00	0.00	1	0	Power	0.00	Press	26.31	0.12	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	507.93	3.66	0.75	500
1453208125.69	24.41	Temp	21.00	0.00	1	0	Power	0.00	Press	26.22	0.08	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	507.26	3.34	0.75	500
1453208126.02	24.73	Temp	21.00	0.00	1	0	Power	0.00	Press	26.14	0.12	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	506.83	3.29	0.75	500
1453208126.36	25.06	Temp	21.00	0.00	1	0	Power	0.00	Press	26.06	0.12	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	506.76	3.45	0.75	500
1453208126.69	25.40	Temp	21.00	0.00	1	0	Power	0.00	Press	25.96	0.10	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	507.38	2.97	0.75	500
1453208127.01	25.73	Temp	21.00	0.00	1	0	Power	0.00	Press	25.89	0.10	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	505.88	3.60	0.75	500
1453208127.34	26.06	Temp	21.00	0.00	1	0	Power	0.00	Press	25.81	0.12	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	506.50	3.22	0.75	500
